cnid	path	type	creator	data_len	data_ab	rsrc_len	rsrc_ab	created	modified	data_lba	data_extents	rsrc_extents
676	Clic!/leader/CATALOGO/IMAGES/100634.TIF	TIFF	ALD4	19526	30525	0	-1	1997-02-11 16:58:22	1994-10-03 16:04:18	152768.0000	30525+2	
592	Clic!/leader/CATALOGO/IMAGES/100635.TIF	TIFF	ALD4	20490	30301	0	-1	1997-02-11 16:58:22	1996-09-11 19:30:32	151648.0000	30301+3	
736	Clic!/leader/CATALOGO/IMAGES/100636.TIF	TIFF	ALD4	29212	30721	0	-1	1997-02-11 16:58:22	1996-08-01 09:47:34	153748.0000	30721+3	
672	Clic!/leader/CATALOGO/IMAGES/100637.TIF	TIFF	ALD4	24744	30514	0	-1	1997-02-11 16:58:22	1996-08-01 09:41:38	152713.0000	30514+3	
589	Clic!/leader/CATALOGO/IMAGES/100638.TIF	TIFF	ALD4	20492	30293	0	-1	1997-02-11 16:58:22	1994-10-03 16:24:15	151608.0000	30293+3	
730	Clic!/leader/CATALOGO/IMAGES/100639.TIF	TIFF	ALD4	19168	30703	0	-1	1997-02-11 16:58:22	1996-08-01 09:55:02	153658.0000	30703+2	
683	Clic!/leader/CATALOGO/IMAGES/100640.TIF	TIFF	ALD4	26672	30544	0	-1	1997-02-11 16:58:22	1996-08-01 09:53:52	152863.0000	30544+3	
598	Clic!/leader/CATALOGO/IMAGES/100641.TIF	TIFF	ALD4	25918	30319	0	-1	1997-02-11 16:58:22	1996-08-01 10:07:22	151738.0000	30319+3	
743	Clic!/leader/CATALOGO/IMAGES/100642.TIF	TIFF	ALD4	25318	30742	0	-1	1997-02-11 16:58:22	1996-08-01 09:48:24	153853.0000	30742+3	
738	Clic!/leader/CATALOGO/IMAGES/100645.TIF	TIFF	ALD4	24218	30727	0	-1	1997-02-11 16:58:22	1996-08-01 10:00:48	153778.0000	30727+3	
673	Clic!/leader/CATALOGO/IMAGES/100646.TIF	TIFF	ALD4	18830	30517	0	-1	1997-02-11 16:58:22	1996-08-01 10:00:06	152728.0000	30517+2	
590	Clic!/leader/CATALOGO/IMAGES/100647.TIF	TIFF	ALD4	20344	30296	0	-1	1997-02-11 16:58:22	1996-11-04 18:39:32	151623.0000	30296+2	
601	Clic!/leader/CATALOGO/IMAGES/100650.TIF	TIFF	ALD4	11072	30326	0	-1	1997-02-11 16:58:22	1996-11-09 13:13:52	151773.0000	30326+2	
745	Clic!/leader/CATALOGO/IMAGES/100651.TIF	TIFF	ALD4	22782	30748	0	-1	1997-02-11 16:58:22	1996-11-04 19:11:00	153883.0000	30748+3	
679	Clic!/leader/CATALOGO/IMAGES/100652.TIF	TIFF	ALD4	27018	30533	0	-1	1997-02-11 16:58:23	1996-11-04 20:14:42	152808.0000	30533+3	
595	Clic!/leader/CATALOGO/IMAGES/100653.TIF	TIFF	ALD4	21306	30310	0	-1	1997-02-11 16:58:23	1996-11-04 19:38:48	151693.0000	30310+3	
740	Clic!/leader/CATALOGO/IMAGES/100654.TIF	TIFF	ALD4	23686	30733	0	-1	1997-02-11 16:58:23	1996-11-04 18:29:16	153808.0000	30733+3	
675	Clic!/leader/CATALOGO/IMAGES/100655.TIF	TIFF	ALD4	25614	30522	0	-1	1997-02-11 16:58:23	1996-11-04 20:33:28	152753.0000	30522+3	
680	Clic!/leader/CATALOGO/IMAGES/100691.TIF	TIFF	ALD4	25778	30536	0	-1	1997-02-11 16:58:23	1995-11-21 19:18:24	152823.0000	30536+3	
582	Clic!/leader/CATALOGO/IMAGES/100703.TIF	TIFF	ALD4	318060	30246	0	-1	1997-02-11 16:58:23	1996-11-05 08:57:12	151373.0000	30246+32	
725	Clic!/leader/CATALOGO/IMAGES/100704.TIF	TIFF	ALD4	318060	30661	0	-1	1997-02-11 16:58:23	1996-11-05 08:57:12	153448.0000	30661+32	
659	Clic!/leader/CATALOGO/IMAGES/100705.TIF	TIFF	ALD4	14930	30480	0	-1	1997-02-11 16:58:24	1996-11-04 19:58:48	152543.0000	30480+2	
575	Clic!/leader/CATALOGO/IMAGES/100706.TIF	TIFF	ALD4	23056	30227	0	-1	1997-02-11 16:58:24	1996-11-04 18:28:14	151278.0000	30227+3	
720	Clic!/leader/CATALOGO/IMAGES/100707.TIF	TIFF	ALD4	20912	30647	0	-1	1997-02-11 16:58:24	1994-11-05 16:00:56	153378.0000	30647+3	
652	Clic!/leader/CATALOGO/IMAGES/100708.TIF	TIFF	ALD4	23124	30462	0	-1	1997-02-11 16:58:24	1996-11-04 19:05:46	152453.0000	30462+3	
570	Clic!/leader/CATALOGO/IMAGES/100709.TIF	TIFF	ALD4	25286	30212	0	-1	1997-02-11 16:58:24	1996-11-04 18:58:00	151203.0000	30212+3	
734	Clic!/leader/CATALOGO/IMAGES/100710.TIF	TIFF	ALD4	25502	30715	0	-1	1997-02-11 16:58:24	1996-11-04 18:47:46	153718.0000	30715+3	
669	Clic!/leader/CATALOGO/IMAGES/100711.TIF	TIFF	ALD4	20726	30505	0	-1	1997-02-11 16:58:24	1996-11-04 18:58:46	152668.0000	30505+3	
585	Clic!/leader/CATALOGO/IMAGES/100712.TIF	TIFF	ALD4	24252	30283	0	-1	1997-02-11 16:58:24	1996-11-04 18:46:52	151558.0000	30283+3	
728	Clic!/leader/CATALOGO/IMAGES/100713.TIF	TIFF	ALD4	14378	30698	0	-1	1997-02-11 16:58:24	1996-11-04 18:52:32	153633.0000	30698+2	
662	Clic!/leader/CATALOGO/IMAGES/100714.TIF	TIFF	ALD4	20174	30488	0	-1	1997-02-11 16:58:24	1996-11-04 18:35:52	152583.0000	30488+2	
578	Clic!/leader/CATALOGO/IMAGES/100715.TIF	TIFF	ALD4	20950	30235	0	-1	1997-02-11 16:58:24	1996-11-04 18:27:10	151318.0000	30235+3	
722	Clic!/leader/CATALOGO/IMAGES/100716.TIF	TIFF	ALD4	23264	30653	0	-1	1997-02-11 16:58:24	1996-11-04 18:26:14	153408.0000	30653+3	
654	Clic!/leader/CATALOGO/IMAGES/100717.TIF	TIFF	ALD4	26148	30467	0	-1	1997-02-11 16:58:24	1996-11-04 19:04:42	152478.0000	30467+3	
718	Clic!/leader/CATALOGO/IMAGES/100728.TIF	TIFF	ALD4	18504	30642	0	-1	1997-02-11 16:58:24	1996-11-04 19:09:18	153353.0000	30642+2	
650	Clic!/leader/CATALOGO/IMAGES/100729.TIF	TIFF	ALD4	25778	30457	0	-1	1997-02-11 16:58:24	1995-11-21 19:18:24	152428.0000	30457+3	
666	Clic!/leader/CATALOGO/IMAGES/100732.TIF	TIFF	ALD4	23912	30497	0	-1	1997-02-11 16:58:24	1996-11-04 18:50:30	152628.0000	30497+3	
724	Clic!/leader/CATALOGO/IMAGES/100734.TIF	TIFF	ALD4	21216	30658	0	-1	1997-02-11 16:58:24	1996-11-04 18:24:42	153433.0000	30658+3	
658	Clic!/leader/CATALOGO/IMAGES/100735.TIF	TIFF	ALD4	24674	30477	0	-1	1997-02-11 16:58:25	1996-11-04 19:07:16	152528.0000	30477+3	
574	Clic!/leader/CATALOGO/IMAGES/100736.TIF	TIFF	ALD4	24714	30224	0	-1	1997-02-11 16:58:25	1996-11-04 18:23:38	151263.0000	30224+3	
719	Clic!/leader/CATALOGO/IMAGES/100737.TIF	TIFF	ALD4	23680	30644	0	-1	1997-02-11 16:58:25	1996-11-04 19:29:42	153363.0000	30644+3	
651	Clic!/leader/CATALOGO/IMAGES/100738.TIF	TIFF	ALD4	18684	30460	0	-1	1997-02-11 16:58:25	1996-11-04 18:54:00	152443.0000	30460+2	
569	Clic!/leader/CATALOGO/IMAGES/100739.TIF	TIFF	ALD4	13462	30210	0	-1	1997-02-11 16:58:25	1996-11-04 19:02:22	151193.0000	30210+2	
732	Clic!/leader/CATALOGO/IMAGES/100740.TIF	TIFF	ALD4	32798	30708	0	-1	1997-02-11 16:58:25	1996-11-09 13:10:10	153683.0000	30708+4	
667	Clic!/leader/CATALOGO/IMAGES/100741.TIF	TIFF	ALD4	24158	30500	0	-1	1997-02-11 16:58:25	1996-11-04 19:00:48	152643.0000	30500+3	
584	Clic!/leader/CATALOGO/IMAGES/100742.TIF	TIFF	ALD4	22446	30280	0	-1	1997-02-11 16:58:25	1996-11-04 19:08:24	151543.0000	30280+3	
727	Clic!/leader/CATALOGO/IMAGES/100743.TIF	TIFF	ALD4	19776	30696	0	-1	1997-02-11 16:58:25	1996-11-04 18:59:34	153623.0000	30696+2	
661	Clic!/leader/CATALOGO/IMAGES/100744.TIF	TIFF	ALD4	30674	30485	0	-1	1997-02-11 16:58:25	1994-11-05 15:57:24	152568.0000	30485+3	
577	Clic!/leader/CATALOGO/IMAGES/100745.TIF	TIFF	ALD4	22372	30232	0	-1	1997-02-11 16:58:25	1996-11-04 19:03:10	151303.0000	30232+3	
572	Clic!/leader/CATALOGO/IMAGES/100748.TIF	TIFF	ALD4	29196	30218	0	-1	1997-02-11 16:58:25	1996-11-04 17:56:28	151233.0000	30218+3	
716	Clic!/leader/CATALOGO/IMAGES/100749.TIF	TIFF	ALD4	12974	30637	0	-1	1997-02-11 16:58:25	1996-11-04 18:11:56	153328.0000	30637+2	
670	Clic!/leader/CATALOGO/IMAGES/100750.TIF	TIFF	ALD4	23468	30508	0	-1	1997-02-11 16:58:25	1996-11-04 19:15:12	152683.0000	30508+3	
586	Clic!/leader/CATALOGO/IMAGES/100751.TIF	TIFF	ALD4	21570	30286	0	-1	1997-02-11 16:58:25	1996-11-04 19:53:54	151573.0000	30286+3	
579	Clic!/leader/CATALOGO/IMAGES/100754.TIF	TIFF	ALD4	22146	30238	0	-1	1997-02-11 16:58:25	1996-11-04 17:51:30	151333.0000	30238+3	
655	Clic!/leader/CATALOGO/IMAGES/100756.TIF	TIFF	ALD4	22372	30470	0	-1	1997-02-11 16:58:25	1996-11-04 19:03:10	152493.0000	30470+3	
573	Clic!/leader/CATALOGO/IMAGES/100757.TIF	TIFF	ALD4	26832	30221	0	-1	1997-02-11 16:58:25	1996-11-04 20:36:06	151248.0000	30221+3	
717	Clic!/leader/CATALOGO/IMAGES/100758.TIF	TIFF	ALD4	29474	30639	0	-1	1997-02-11 16:58:26	1996-11-04 20:31:08	153338.0000	30639+3	
649	Clic!/leader/CATALOGO/IMAGES/100759.TIF	TIFF	ALD4	16388	30455	0	-1	1997-02-11 16:58:26	1996-11-04 20:39:56	152418.0000	30455+2	
588	Clic!/leader/CATALOGO/IMAGES/100760.TIF	TIFF	ALD4	23354	30290	0	-1	1997-02-11 16:58:26	1996-11-04 20:38:42	151593.0000	30290+3	
729	Clic!/leader/CATALOGO/IMAGES/100761.TIF	TIFF	ALD4	22754	30700	0	-1	1997-02-11 16:58:26	1996-11-04 20:37:42	153643.0000	30700+3	
665	Clic!/leader/CATALOGO/IMAGES/100762.TIF	TIFF	ALD4	27884	30494	0	-1	1997-02-11 16:58:26	1996-11-04 20:41:06	152613.0000	30494+3	
581	Clic!/leader/CATALOGO/IMAGES/100763.TIF	TIFF	ALD4	22570	30243	0	-1	1997-02-11 16:58:26	1996-11-04 20:43:06	151358.0000	30243+3	
657	Clic!/leader/CATALOGO/IMAGES/100765.TIF	TIFF	ALD4	6264	30476	0	-1	1997-02-11 16:58:26	1996-12-05 16:44:02	152523.0000	30476+1	
731	Clic!/leader/CATALOGO/IMAGES/100770.TIF	TIFF	ALD4	21792	30705	0	-1	1997-02-11 16:58:26	1996-11-04 20:44:16	153668.0000	30705+3	
583	Clic!/leader/CATALOGO/IMAGES/100772.TIF	TIFF	ALD4	18242	30278	0	-1	1997-02-11 16:58:26	1996-11-04 20:42:10	151533.0000	30278+2	
726	Clic!/leader/CATALOGO/IMAGES/100773.TIF	TIFF	ALD4	21442	30693	0	-1	1997-02-11 16:58:26	1996-11-04 20:29:12	153608.0000	30693+3	
660	Clic!/leader/CATALOGO/IMAGES/100774.TIF	TIFF	ALD4	26118	30482	0	-1	1997-02-11 16:58:26	1996-11-04 19:49:56	152553.0000	30482+3	
576	Clic!/leader/CATALOGO/IMAGES/100775.TIF	TIFF	ALD4	16144	30230	0	-1	1997-02-11 16:58:26	1996-11-05 09:00:42	151293.0000	30230+2	
721	Clic!/leader/CATALOGO/IMAGES/100776.TIF	TIFF	ALD4	26332	30650	0	-1	1997-02-11 16:58:26	1996-11-04 18:07:56	153393.0000	30650+3	
653	Clic!/leader/CATALOGO/IMAGES/100777.TIF	TIFF	ALD4	18664	30465	0	-1	1997-02-11 16:58:26	1996-11-04 17:54:44	152468.0000	30465+2	
571	Clic!/leader/CATALOGO/IMAGES/100778.TIF	TIFF	ALD4	23978	30215	0	-1	1997-02-11 16:58:26	1996-11-04 17:49:52	151218.0000	30215+3	
663	Clic!/leader/CATALOGO/IMAGES/100783.TIF	TIFF	ALD4	13228	30490	0	-1	1997-02-11 16:58:26	1996-11-04 18:51:32	152593.0000	30490+2	
664	Clic!/leader/CATALOGO/IMAGES/2723.TIF	TIFF	ALD4	13816	30492	0	-1	1997-02-11 16:58:26	1996-11-04 18:22:02	152603.0000	30492+2	
580	Clic!/leader/CATALOGO/IMAGES/2724.TIF	TIFF	ALD4	14930	30241	0	-1	1997-02-11 16:58:26	1996-11-04 19:21:00	151348.0000	30241+2	
723	Clic!/leader/CATALOGO/IMAGES/2725.TIF	TIFF	ALD4	10646	30656	0	-1	1997-02-11 16:58:26	1996-11-04 18:43:22	153423.0000	30656+2	
656	Clic!/leader/CATALOGO/IMAGES/2726.TIF	TIFF	ALD4	21856	30473	0	-1	1997-02-11 16:58:26	1996-03-20 18:18:10	152508.0000	30473+3	
770	Clic!/leader/CATALOGO/IMAGES/3097.TIF	TIFF	ALD4	14930	30819	0	-1	1997-02-11 16:58:27	1996-11-04 19:21:18	154238.0000	30819+2	
706	Clic!/leader/CATALOGO/IMAGES/3098.TIF	TIFF	ALD4	10646	30612	0	-1	1997-02-11 16:58:27	1996-11-04 18:43:06	153203.0000	30612+2	
709	Clic!/leader/CATALOGO/IMAGES/400007.TIF	TIFF	ALD4	21058	30619	0	-1	1997-02-11 16:58:27	1994-11-05 16:08:08	153238.0000	30619+3	
769	Clic!/leader/CATALOGO/IMAGES/400009.TIF	TIFF	ALD4	26700	30816	0	-1	1997-02-11 16:58:27	1996-03-26 15:04:48	154223.0000	30816+3	
777	Clic!/leader/CATALOGO/IMAGES/400030.TIF	TIFF	ALD4	21904	30839	0	-1	1997-02-11 16:58:27	1996-03-26 16:13:04	154338.0000	30839+3	
642	Clic!/leader/CATALOGO/IMAGES/400032.TIF	TIFF	ALD4	25484	30436	0	-1	1997-02-11 16:58:27	1996-03-26 15:54:08	152323.0000	30436+3	
775	Clic!/leader/CATALOGO/IMAGES/400033.TIF	TIFF	ALD4	27970	30833	0	-1	1997-02-11 16:58:27	1996-03-26 16:06:38	154308.0000	30833+3	
711	Clic!/leader/CATALOGO/IMAGES/400034.TIF	TIFF	ALD4	26476	30625	0	-1	1997-02-11 16:58:27	1996-03-26 15:56:14	153268.0000	30625+3	
638	Clic!/leader/CATALOGO/IMAGES/400035.TIF	TIFF	ALD4	30166	30425	0	-1	1997-02-11 16:58:27	1996-03-26 15:59:00	152268.0000	30425+3	
714	Clic!/leader/CATALOGO/IMAGES/400040.TIF	TIFF	ALD4	5078	30633	0	-1	1997-02-11 16:58:27	1996-03-01 13:48:06	153308.0000	30633+1	
644	Clic!/leader/CATALOGO/IMAGES/400041.TIF	TIFF	ALD4	28088	30442	0	-1	1997-02-11 16:58:27	1996-03-26 16:18:34	152353.0000	30442+3	
776	Clic!/leader/CATALOGO/IMAGES/400042.TIF	TIFF	ALD4	27540	30836	0	-1	1997-02-11 16:58:27	1996-03-27 13:09:30	154323.0000	30836+3	
774	Clic!/leader/CATALOGO/IMAGES/400054.TIF	TIFF	ALD4	26186	30830	0	-1	1997-02-11 16:58:27	1996-03-25 18:02:02	154293.0000	30830+3	
641	Clic!/leader/CATALOGO/IMAGES/400062.TIF	TIFF	ALD4	24288	30433	0	-1	1997-02-11 16:58:27	1996-03-27 13:11:16	152308.0000	30433+3	
772	Clic!/leader/CATALOGO/IMAGES/400066.TIF	TIFF	ALD4	21886	30824	0	-1	1997-02-11 16:58:27	1996-03-21 11:02:30	154263.0000	30824+3	
708	Clic!/leader/CATALOGO/IMAGES/400067.TIF	TIFF	ALD4	14582	30617	0	-1	1997-02-11 16:58:27	1996-03-21 10:35:54	153228.0000	30617+2	
636	Clic!/leader/CATALOGO/IMAGES/400068.TIF	TIFF	ALD4	19274	30420	0	-1	1997-02-11 16:58:27	1996-03-21 11:22:10	152243.0000	30420+2	
643	Clic!/leader/CATALOGO/IMAGES/400071.TIF	TIFF	ALD4	26730	30439	0	-1	1997-02-11 16:58:27	1994-11-05 16:07:04	152338.0000	30439+3	
712	Clic!/leader/CATALOGO/IMAGES/400073.TIF	TIFF	ALD4	21286	30628	0	-1	1997-02-11 16:58:28	1996-11-11 19:02:04	153283.0000	30628+3	
639	Clic!/leader/CATALOGO/IMAGES/400074.TIF	TIFF	ALD4	25710	30428	0	-1	1997-02-11 16:58:28	1996-11-11 19:06:02	152283.0000	30428+3	
710	Clic!/leader/CATALOGO/IMAGES/400076.TIF	TIFF	ALD4	23030	30622	0	-1	1997-02-11 16:58:28	1994-11-05 16:09:28	153253.0000	30622+3	
640	Clic!/leader/CATALOGO/IMAGES/400083.TIF	TIFF	ALD4	16898	30431	0	-1	1997-02-11 16:58:28	1996-03-20 18:11:42	152298.0000	30431+2	
637	Clic!/leader/CATALOGO/IMAGES/400095.TIF	TIFF	ALD4	21838	30422	0	-1	1997-02-11 16:58:28	1995-11-17 20:53:24	152253.0000	30422+3	
771	Clic!/leader/CATALOGO/IMAGES/400096.TIF	TIFF	ALD4	24854	30821	0	-1	1997-02-11 16:58:28	1994-11-05 16:05:48	154248.0000	30821+3	
707	Clic!/leader/CATALOGO/IMAGES/400097.TIF	TIFF	ALD4	24946	30614	0	-1	1997-02-11 16:58:28	1996-03-20 18:02:48	153213.0000	30614+3	
700	Clic!/leader/CATALOGO/IMAGES/400108.TIF	TIFF	ALD4	24744	30595	0	-1	1997-02-11 16:58:28	1996-08-01 09:41:38	153118.0000	30595+3	
631	Clic!/leader/CATALOGO/IMAGES/400109.TIF	TIFF	ALD4	21998	30405	0	-1	1997-02-11 16:58:28	1996-03-21 11:18:30	152168.0000	30405+3	
704	Clic!/leader/CATALOGO/IMAGES/400111.TIF	TIFF	ALD4	19358	30607	0	-1	1997-02-11 16:58:28	1995-11-11 19:47:16	153178.0000	30607+2	
634	Clic!/leader/CATALOGO/IMAGES/400112.TIF	TIFF	ALD4	19796	30414	0	-1	1997-02-11 16:58:28	1996-03-21 11:07:24	152213.0000	30414+2	
767	Clic!/leader/CATALOGO/IMAGES/400113.TIF	TIFF	ALD4	26910	30810	0	-1	1997-02-11 16:58:28	1996-03-27 12:57:46	154193.0000	30810+3	
703	Clic!/leader/CATALOGO/IMAGES/400114.TIF	TIFF	ALD4	25998	30604	0	-1	1997-02-11 16:58:28	1995-11-17 20:51:20	153163.0000	30604+3	
633	Clic!/leader/CATALOGO/IMAGES/400115.TIF	TIFF	ALD4	22614	30411	0	-1	1997-02-11 16:58:28	1996-03-21 11:10:10	152198.0000	30411+3	
702	Clic!/leader/CATALOGO/IMAGES/400117.TIF	TIFF	ALD4	24068	30601	0	-1	1997-02-11 16:58:28	1995-11-17 20:26:56	153148.0000	30601+3	
632	Clic!/leader/CATALOGO/IMAGES/400118.TIF	TIFF	ALD4	22344	30408	0	-1	1997-02-11 16:58:29	1996-03-21 11:17:38	152183.0000	30408+3	
705	Clic!/leader/CATALOGO/IMAGES/400120.TIF	TIFF	ALD4	22736	30609	0	-1	1997-02-11 16:58:29	1995-11-22 10:43:02	153188.0000	30609+3	
635	Clic!/leader/CATALOGO/IMAGES/400121.TIF	TIFF	ALD4	35206	30416	0	-1	1997-02-11 16:58:29	1995-11-11 15:21:02	152223.0000	30416+4	
768	Clic!/leader/CATALOGO/IMAGES/400122.TIF	TIFF	ALD4	25124	30813	0	-1	1997-02-11 16:58:29	1996-03-21 11:21:16	154208.0000	30813+3	
701	Clic!/leader/CATALOGO/IMAGES/400147.TIF	TIFF	ALD4	20496	30598	0	-1	1997-02-11 16:58:29	1994-03-25 16:26:20	153133.0000	30598+3	
648	Clic!/leader/CATALOGO/IMAGES/626.TIF	TIFF	ALD4	19036	30453	0	-1	1997-02-11 16:58:29	1996-11-04 18:31:34	152408.0000	30453+2	
647	Clic!/leader/CATALOGO/IMAGES/629.TIF	TIFF	ALD4	21306	30450	0	-1	1997-02-11 16:58:29	1996-11-04 19:38:48	152393.0000	30450+3	
567	Clic!/leader/CATALOGO/IMAGES/630.TIF	TIFF	ALD4	26660	30206	0	-1	1997-02-11 16:58:29	1996-11-04 18:30:08	151173.0000	30206+3	
646	Clic!/leader/CATALOGO/IMAGES/631.TIF	TIFF	ALD4	16352	30448	0	-1	1997-02-11 16:58:29	1996-11-04 18:33:24	152383.0000	30448+2	
715	Clic!/leader/CATALOGO/IMAGES/632.TIF	TIFF	ALD4	24414	30634	0	-1	1997-02-11 16:58:29	1996-08-01 09:57:58	153313.0000	30634+3	
566	Clic!/leader/CATALOGO/IMAGES/633.TIF	TIFF	ALD4	25196	30203	0	-1	1997-02-11 16:58:29	1996-08-01 10:01:28	151158.0000	30203+3	
645	Clic!/leader/CATALOGO/IMAGES/634.TIF	TIFF	ALD4	21002	30445	0	-1	1997-02-11 16:58:29	1996-11-04 20:22:04	152368.0000	30445+3	
568	Clic!/leader/CATALOGO/IMAGES/LEADER.TIF	TIFF	ALD4	6994	30209	0	-1	1997-02-11 16:58:29	1995-11-27 10:59:14	151188.0000	30209+1	
826	Clic!/leader/CATALOGO/REVIEW/R100315.TXT	TEXT	MSWD	1022	30889	0	-1	1997-02-11 17:00:07	1996-03-20 10:16:30	154588.0000	30889+1	
804	Clic!/leader/CATALOGO/REVIEW/R100344.TXT	TEXT	MSWD	1173	30867	0	-1	1997-02-11 17:00:07	1996-03-20 10:20:46	154478.0000	30867+1	
802	Clic!/leader/CATALOGO/REVIEW/R100377.TXT	TEXT	MSWD	106	30865	0	-1	1997-02-11 17:00:07	1996-03-21 13:03:28	154468.0000	30865+1	
817	Clic!/leader/CATALOGO/REVIEW/R100380.TXT	TEXT	MSWD	516	30880	0	-1	1997-02-11 17:00:07	1996-03-20 10:19:22	154543.0000	30880+1	
816	Clic!/leader/CATALOGO/REVIEW/R100383.TXT	TEXT	MSWD	285	30879	0	-1	1997-02-11 17:00:07	1996-03-19 19:17:44	154538.0000	30879+1	
815	Clic!/leader/CATALOGO/REVIEW/R100389.TXT	TEXT	MSWD	478	30878	0	-1	1997-02-11 17:00:07	1996-03-28 16:59:26	154533.0000	30878+1	
787	Clic!/leader/CATALOGO/REVIEW/R100392.TXT	TEXT	MSWD	522	30850	0	-1	1997-02-11 17:00:07	1996-03-20 10:17:36	154393.0000	30850+1	
801	Clic!/leader/CATALOGO/REVIEW/R100393.TXT	TEXT	MSWD	221	30864	0	-1	1997-02-11 17:00:07	1996-08-28 17:44:48	154463.0000	30864+1	
812	Clic!/leader/CATALOGO/REVIEW/R100394.TXT	TEXT	MSWD	221	30875	0	-1	1997-02-11 17:00:07	1996-08-28 17:44:54	154518.0000	30875+1	
786	Clic!/leader/CATALOGO/REVIEW/R100395.TXT	TEXT	MSWD	221	30849	0	-1	1997-02-11 17:00:07	1996-08-28 17:44:58	154388.0000	30849+1	
809	Clic!/leader/CATALOGO/REVIEW/R100418.TXT	TEXT	MSWD	394	30872	0	-1	1997-02-11 17:00:07	1996-08-28 17:48:22	154503.0000	30872+1	
823	Clic!/leader/CATALOGO/REVIEW/R100421.TXT	TEXT	MSWD	229	30886	0	-1	1997-02-11 17:00:07	1996-03-19 19:12:46	154573.0000	30886+1	
794	Clic!/leader/CATALOGO/REVIEW/R100433.TXT	TEXT	MSWD	339	30857	0	-1	1997-02-11 17:00:07	1996-03-27 12:36:30	154428.0000	30857+1	
807	Clic!/leader/CATALOGO/REVIEW/R100434.TXT	TEXT	MSWD	508	30870	0	-1	1997-02-11 17:00:07	1996-08-28 17:52:44	154493.0000	30870+1	
790	Clic!/leader/CATALOGO/REVIEW/R100474.TXT	TEXT	MSWD	279	30853	0	-1	1997-02-11 17:00:07	1996-08-28 17:43:06	154408.0000	30853+1	
828	Clic!/leader/CATALOGO/REVIEW/R100506.TXT	TEXT	MSWD	542	30891	0	-1	1997-02-11 17:00:07	1996-03-21 12:45:08	154598.0000	30891+1	
825	Clic!/leader/CATALOGO/REVIEW/R100511.TXT	TEXT	MSWD	157	30888	0	-1	1997-02-11 17:00:08	1996-03-27 12:26:00	154583.0000	30888+1	
795	Clic!/leader/CATALOGO/REVIEW/R100512.TXT	TEXT	MSWD	424	30858	0	-1	1997-02-11 17:00:08	1996-03-19 19:06:52	154433.0000	30858+1	
808	Clic!/leader/CATALOGO/REVIEW/R100513.TXT	TEXT	MSWD	155	30871	0	-1	1997-02-11 17:00:08	1996-03-19 18:59:28	154498.0000	30871+1	
824	Clic!/leader/CATALOGO/REVIEW/R100514.TXT	TEXT	MSWD	497	30887	0	-1	1997-02-11 17:00:08	1996-08-28 17:39:46	154578.0000	30887+1	
822	Clic!/leader/CATALOGO/REVIEW/R100525.TXT	TEXT	MSWD	122	30885	0	-1	1997-02-11 17:00:08	1996-08-01 19:16:28	154568.0000	30885+1	
793	Clic!/leader/CATALOGO/REVIEW/R100531.TXT	TEXT	MSWD	444	30856	0	-1	1997-02-11 17:00:08	1996-08-28 17:28:22	154423.0000	30856+1	
806	Clic!/leader/CATALOGO/REVIEW/R100532.TXT	TEXT	MSWD	351	30869	0	-1	1997-02-11 17:00:08	1996-08-28 17:30:30	154488.0000	30869+1	
821	Clic!/leader/CATALOGO/REVIEW/R100533.TXT	TEXT	MSWD	449	30884	0	-1	1997-02-11 17:00:08	1996-08-28 17:34:08	154563.0000	30884+1	
820	Clic!/leader/CATALOGO/REVIEW/R100536.TXT	TEXT	MSWD	637	30883	0	-1	1997-02-11 17:00:08	1996-03-19 18:44:42	154558.0000	30883+1	
792	Clic!/leader/CATALOGO/REVIEW/R100537.TXT	TEXT	MSWD	188	30855	0	-1	1997-02-11 17:00:08	1996-03-19 18:41:30	154418.0000	30855+1	
805	Clic!/leader/CATALOGO/REVIEW/R100538.TXT	TEXT	MSWD	123	30868	0	-1	1997-02-11 17:00:08	1996-03-18 19:19:04	154483.0000	30868+1	
819	Clic!/leader/CATALOGO/REVIEW/R100539.TXT	TEXT	MSWD	70	30882	0	-1	1997-02-11 17:00:08	1996-08-01 19:24:16	154553.0000	30882+1	
791	Clic!/leader/CATALOGO/REVIEW/R100556.TXT	TEXT	MSWD	55	30854	0	-1	1997-02-11 17:00:08	1996-08-01 19:23:50	154413.0000	30854+1	
818	Clic!/leader/CATALOGO/REVIEW/R100566.TXT	TEXT	MSWD	201	30881	0	-1	1997-02-11 17:00:08	1996-08-01 19:17:48	154548.0000	30881+1	
814	Clic!/leader/CATALOGO/REVIEW/R100585.TXT	TEXT	MSWD	106	30877	0	-1	1997-02-11 17:00:08	1996-08-01 19:22:36	154528.0000	30877+1	
789	Clic!/leader/CATALOGO/REVIEW/R100586.TXT	TEXT	MSWD	70	30852	0	-1	1997-02-11 17:00:08	1996-08-01 19:23:20	154403.0000	30852+1	
813	Clic!/leader/CATALOGO/REVIEW/R100588.TXT	TEXT	MSWD	48	30876	0	-1	1997-02-11 17:00:08	1996-08-01 19:17:00	154523.0000	30876+1	
788	Clic!/leader/CATALOGO/REVIEW/R100589.TXT	TEXT	MSWD	106	30851	0	-1	1997-02-11 17:00:08	1996-08-01 19:21:08	154398.0000	30851+1	
